Date_Time (GMT), Event, Speed (cm/sec)
2022-09-12 18:14, slack,-
2022-09-13 00:29, flood,52
2022-09-13 02:38, slack,-
2022-09-13 04:21, ebb,-33
2022-09-13 06:38, slack,-
2022-09-13 13:05, flood,51
2022-09-13 15:08, slack,-
2022-09-13 16:51, ebb,-32
2022-09-13 19:08, slack,-
2022-09-14 01:23, flood,49
2022-09-14 03:26, slack,-
2022-09-14 05:03, ebb,-31
2022-09-14 07:26, slack,-
2022-09-14 13:59, flood,46
2022-09-14 15:56, slack,-
2022-09-14 17:33, ebb,-30
2022-09-14 19:56, slack,-
2022-09-15 02:17, flood,45
2022-09-15 04:14, slack,-
2022-09-15 05:51, ebb,-29
2022-09-15 08:14, slack,-
2022-09-15 14:47, flood,41
2022-09-15 16:38, slack,-
2022-09-15 18:21, ebb,-28
2022-09-15 20:50, slack,-
2022-09-16 03:11, flood,42
2022-09-16 05:08, slack,-
2022-09-16 06:33, ebb,-26
2022-09-16 09:02, slack,-
2022-09-16 15:35, flood,36
2022-09-16 17:26, slack,-
2022-09-16 19:03, ebb,-26
2022-09-16 21:50, slack,-
2022-09-17 03:59, flood,38
2022-09-17 05:56, slack,-
2022-09-17 07:21, ebb,-23
2022-09-17 09:56, slack,-
2022-09-17 16:23, flood,32
2022-09-17 18:20, slack,-
2022-09-17 19:51, ebb,-23
2022-09-17 22:44, slack,-
2022-09-18 04:53, flood,36
2022-09-18 06:50, slack,-
2022-09-18 08:09, ebb,-21
2022-09-18 10:50, slack,-
2022-09-18 15:41, flood,29
2022-09-18 17:11, flood,29
2022-09-18 19:08, slack,-
2022-09-18 20:39, ebb,-21
2022-09-18 23:38, slack,-
2022-09-19 05:53, flood,34
2022-09-19 07:44, slack,-
2022-09-19 09:09, ebb,-19
2022-09-19 11:44, slack,-
2022-09-19 16:23, flood,28
2022-09-19 17:29, flood,27
2022-09-19 20:02, slack,-
2022-09-19 21:39, ebb,-20
2022-09-19 23:33, ebb,-21
2022-09-20 00:32, slack,-
2022-09-20 06:47, flood,34
2022-09-20 08:38, slack,-
2022-09-20 10:09, ebb,-19
2022-09-20 12:32, slack,-
2022-09-20 17:11, flood,29
2022-09-20 20:50, slack,-
2022-09-21 00:21, ebb,-22
2022-09-21 01:20, slack,-
2022-09-21 07:35, flood,34
2022-09-21 09:26, slack,-
2022-09-21 11:15, ebb,-20
2022-09-21 13:20, slack,-
2022-09-21 17:53, flood,31
2022-09-21 21:44, slack,-
2022-09-22 00:51, ebb,-22
2022-09-22 02:02, slack,-
2022-09-22 08:23, flood,35
2022-09-22 10:14, slack,-
2022-09-22 11:57, ebb,-22
2022-09-22 14:08, slack,-
2022-09-22 18:41, flood,34
2022-09-22 22:26, slack,-
2022-09-23 00:15, ebb,-25
2022-09-23 02:44, slack,-
2022-09-23 08:59, flood,36
2022-09-23 11:02, slack,-
2022-09-23 12:39, ebb,-25
2022-09-23 14:50, slack,-
2022-09-23 19:29, flood,39
2022-09-23 23:14, slack,-
2022-09-24 00:57, ebb,-28
2022-09-24 03:20, slack,-
2022-09-24 08:23, flood,40
2022-09-24 11:44, slack,-
2022-09-24 13:21, ebb,-28
2022-09-24 15:32, slack,-
2022-09-24 20:17, flood,43
2022-09-24 23:50, slack,-
2022-09-25 01:39, ebb,-31
2022-09-25 03:56, slack,-
2022-09-25 08:53, flood,44
2022-09-25 12:20, slack,-
2022-09-25 14:03, ebb,-31
2022-09-25 16:08, slack,-
2022-09-25 20:59, flood,47
2022-09-26 00:32, slack,-
2022-09-26 02:21, ebb,-33
2022-09-26 04:32, slack,-
2022-09-26 09:29, flood,48
2022-09-26 13:02, slack,-
2022-09-26 14:45, ebb,-34
2022-09-26 16:50, slack,-
2022-09-26 21:47, flood,51
2022-09-27 01:14, slack,-
2022-09-27 03:03, ebb,-36
2022-09-27 05:08, slack,-
2022-09-27 10:11, flood,52
2022-09-27 13:38, slack,-
2022-09-27 15:27, ebb,-36
2022-09-27 17:32, slack,-
2022-09-27 22:29, flood,52
2022-09-28 01:56, slack,-
2022-09-28 03:51, ebb,-37
2022-09-28 05:50, slack,-
2022-09-28 10:47, flood,53
2022-09-28 14:20, slack,-
2022-09-28 16:15, ebb,-38
2022-09-28 18:14, slack,-
2022-09-28 23:17, flood,52
2022-09-29 02:44, slack,-
2022-09-29 04:33, ebb,-37
2022-09-29 06:26, slack,-
2022-09-29 11:29, flood,53
2022-09-29 15:02, slack,-
2022-09-29 16:57, ebb,-39
2022-09-29 19:02, slack,-
2022-09-30 00:05, flood,50
2022-09-30 03:32, slack,-
2022-09-30 05:21, ebb,-37
2022-09-30 07:14, slack,-
2022-09-30 12:23, flood,50
2022-09-30 15:50, slack,-
2022-09-30 17:45, ebb,-38
2022-09-30 19:50, slack,-
2022-10-01 00:59, flood,47
2022-10-01 04:26, slack,-
2022-10-01 06:15, ebb,-35
2022-10-01 08:02, slack,-
2022-10-01 13:17, flood,47
2022-10-01 16:44, slack,-
2022-10-01 18:39, ebb,-37
2022-10-01 20:50, slack,-
2022-10-02 02:05, flood,44
2022-10-02 05:26, slack,-
2022-10-02 07:03, ebb,-32
2022-10-02 09:02, slack,-
2022-10-02 14:17, flood,44
2022-10-02 17:38, slack,-
2022-10-02 19:27, ebb,-34
2022-10-02 22:02, slack,-
2022-10-03 03:05, flood,41
2022-10-03 06:26, slack,-
2022-10-03 07:57, ebb,-29
2022-10-03 10:14, slack,-
2022-10-03 15:17, flood,42
2022-10-03 18:44, slack,-
2022-10-03 20:27, ebb,-31
2022-10-03 23:08, slack,-
2022-10-04 04:17, flood,39
2022-10-04 07:32, slack,-
2022-10-04 08:57, ebb,-27
2022-10-04 11:26, slack,-
2022-10-04 16:23, flood,40
2022-10-04 19:50, slack,-
2022-10-04 21:27, ebb,-29
2022-10-05 00:14, slack,-
2022-10-05 06:17, flood,40
2022-10-05 08:32, slack,-
2022-10-05 10:09, ebb,-26
2022-10-05 12:32, slack,-
2022-10-05 17:35, flood,40
2022-10-05 20:56, slack,-
2022-10-05 22:33, ebb,-28
2022-10-06 01:20, slack,-
2022-10-06 07:35, flood,44
2022-10-06 09:38, slack,-
2022-10-06 11:21, ebb,-27
2022-10-06 13:32, slack,-
2022-10-06 19:41, flood,43
2022-10-06 21:56, slack,-
2022-10-06 23:45, ebb,-29
2022-10-07 02:14, slack,-
2022-10-07 08:35, flood,50
2022-10-07 10:38, slack,-
2022-10-07 12:33, ebb,-29
2022-10-07 14:32, slack,-
2022-10-07 20:53, flood,49
2022-10-07 22:56, slack,-
2022-10-08 00:51, ebb,-31
2022-10-08 03:08, slack,-
2022-10-08 09:29, flood,54
2022-10-08 11:26, slack,-
2022-10-08 13:33, ebb,-31
2022-10-08 15:26, slack,-
2022-10-08 21:47, flood,53
2022-10-08 23:50, slack,-
2022-10-09 01:45, ebb,-32
2022-10-09 03:56, slack,-
2022-10-09 10:23, flood,56
2022-10-09 12:20, slack,-
2022-10-09 14:21, ebb,-32
2022-10-09 16:20, slack,-
2022-10-09 22:35, flood,55
2022-10-10 00:38, slack,-
2022-10-10 02:33, ebb,-32
2022-10-10 04:44, slack,-
2022-10-10 11:05, flood,56
2022-10-10 13:08, slack,-
2022-10-10 15:09, ebb,-33
2022-10-10 17:08, slack,-
2022-10-10 23:23, flood,55
2022-10-11 01:26, slack,-
2022-10-11 03:15, ebb,-32
2022-10-11 05:26, slack,-
2022-10-11 11:53, flood,52
2022-10-11 13:56, slack,-
2022-10-11 15:51, ebb,-33
2022-10-11 17:56, slack,-
2022-10-12 00:11, flood,52
2022-10-12 02:14, slack,-
2022-10-12 03:57, ebb,-31
2022-10-12 06:14, slack,-
2022-10-12 12:41, flood,47
2022-10-12 14:38, slack,-
2022-10-12 16:27, ebb,-32
2022-10-12 18:44, slack,-
2022-10-13 01:05, flood,49
2022-10-13 03:02, slack,-
2022-10-13 04:39, ebb,-29
2022-10-13 06:56, slack,-
2022-10-13 13:29, flood,42
2022-10-13 15:26, slack,-
2022-10-13 17:09, ebb,-30
2022-10-13 19:32, slack,-
2022-10-14 01:53, flood,45
2022-10-14 03:50, slack,-
2022-10-14 05:21, ebb,-27
2022-10-14 07:38, slack,-
2022-10-14 14:17, flood,37
2022-10-14 16:08, slack,-
2022-10-14 17:51, ebb,-28
2022-10-14 20:26, slack,-
2022-10-15 02:47, flood,41
2022-10-15 04:44, slack,-
2022-10-15 06:09, ebb,-25
2022-10-15 08:32, slack,-
2022-10-15 14:59, flood,32
2022-10-15 16:56, slack,-
2022-10-15 18:33, ebb,-26
2022-10-15 21:14, slack,-
2022-10-16 03:35, flood,38
2022-10-16 05:32, slack,-
2022-10-16 06:51, ebb,-23
2022-10-16 09:26, slack,-
2022-10-16 14:23, flood,30
2022-10-16 17:44, slack,-
2022-10-16 19:15, ebb,-24
2022-10-16 22:14, slack,-
2022-10-17 04:23, flood,35
2022-10-17 06:20, slack,-
2022-10-17 07:39, ebb,-21
2022-10-17 10:20, slack,-
2022-10-17 14:59, flood,29
2022-10-17 18:32, slack,-
2022-10-17 20:03, ebb,-22
2022-10-17 23:02, slack,-
2022-10-18 05:11, flood,33
2022-10-18 07:08, slack,-
2022-10-18 08:33, ebb,-20
2022-10-18 11:14, slack,-
2022-10-18 15:47, flood,29
2022-10-18 19:20, slack,-
2022-10-18 20:51, ebb,-21
2022-10-18 23:56, slack,-
2022-10-19 05:53, flood,32
2022-10-19 08:02, slack,-
2022-10-19 09:27, ebb,-20
2022-10-19 12:02, slack,-
2022-10-19 16:29, flood,31
2022-10-19 20:14, slack,-
2022-10-19 21:51, ebb,-21
2022-10-20 00:38, slack,-
2022-10-20 05:29, flood,32
2022-10-20 08:50, slack,-
2022-10-20 10:21, ebb,-21
2022-10-20 12:50, slack,-
2022-10-20 17:17, flood,33
2022-10-20 21:02, slack,-
2022-10-20 22:45, ebb,-23
2022-10-21 01:20, slack,-
2022-10-21 06:05, flood,35
2022-10-21 09:38, slack,-
2022-10-21 11:15, ebb,-23
2022-10-21 13:32, slack,-
2022-10-21 18:05, flood,37
2022-10-21 21:50, slack,-
2022-10-21 23:33, ebb,-25
2022-10-22 02:02, slack,-
2022-10-22 06:47, flood,38
2022-10-22 10:20, slack,-
2022-10-22 11:57, ebb,-26
2022-10-22 14:14, slack,-
2022-10-22 18:53, flood,40
2022-10-22 22:32, slack,-
2022-10-23 00:15, ebb,-28
2022-10-23 02:38, slack,-
2022-10-23 07:29, flood,42
2022-10-23 11:02, slack,-
2022-10-23 12:45, ebb,-30
2022-10-23 14:56, slack,-
2022-10-23 19:41, flood,44
2022-10-23 23:20, slack,-
2022-10-24 01:03, ebb,-31
2022-10-24 03:20, slack,-
2022-10-24 08:11, flood,47
2022-10-24 11:44, slack,-
2022-10-24 13:27, ebb,-33
2022-10-24 15:38, slack,-
2022-10-24 20:29, flood,48
2022-10-25 00:02, slack,-
2022-10-25 01:51, ebb,-34
2022-10-25 03:56, slack,-
2022-10-25 08:53, flood,51
2022-10-25 12:26, slack,-
2022-10-25 14:15, ebb,-36
2022-10-25 16:20, slack,-
2022-10-25 21:17, flood,51
2022-10-26 00:50, slack,-
2022-10-26 02:33, ebb,-36
2022-10-26 04:32, slack,-
2022-10-26 09:35, flood,53
2022-10-26 13:08, slack,-
2022-10-26 14:57, ebb,-38
2022-10-26 17:08, slack,-
2022-10-26 22:05, flood,52
2022-10-27 01:38, slack,-
2022-10-27 03:21, ebb,-37
2022-10-27 05:14, slack,-
2022-10-27 10:17, flood,54
2022-10-27 13:50, slack,-
2022-10-27 15:45, ebb,-40
2022-10-27 17:50, slack,-
2022-10-27 22:53, flood,52
2022-10-28 02:26, slack,-
2022-10-28 04:09, ebb,-37
2022-10-28 06:02, slack,-
2022-10-28 11:05, flood,53
2022-10-28 14:38, slack,-
2022-10-28 16:33, ebb,-40
2022-10-28 18:44, slack,-
2022-10-28 23:47, flood,49
2022-10-29 03:20, slack,-
2022-10-29 05:03, ebb,-36
2022-10-29 06:50, slack,-
2022-10-29 11:59, flood,50
2022-10-29 15:26, slack,-
2022-10-29 17:21, ebb,-39
2022-10-29 19:38, slack,-
2022-10-30 00:47, flood,46
2022-10-30 04:14, slack,-
2022-10-30 05:51, ebb,-34
2022-10-30 07:44, slack,-
2022-10-30 12:59, flood,46
2022-10-30 16:26, slack,-
2022-10-30 18:15, ebb,-37
2022-10-30 20:38, slack,-
2022-10-31 01:59, flood,43
2022-10-31 05:14, slack,-
2022-10-31 06:45, ebb,-31
2022-10-31 08:50, slack,-
2022-10-31 14:05, flood,43
2022-10-31 17:26, slack,-
2022-10-31 19:09, ebb,-34
2022-10-31 21:44, slack,-
2022-11-01 03:11, flood,42
2022-11-01 06:14, slack,-
2022-11-01 07:39, ebb,-29
2022-11-01 10:02, slack,-
2022-11-01 15:11, flood,41
2022-11-01 18:26, slack,-
2022-11-01 20:03, ebb,-31
2022-11-01 22:56, slack,-
2022-11-02 04:47, flood,41
2022-11-02 07:14, slack,-
2022-11-02 08:39, ebb,-27
2022-11-02 11:14, slack,-
2022-11-02 16:23, flood,40
2022-11-02 19:32, slack,-
2022-11-02 21:09, ebb,-28
2022-11-02 23:56, slack,-
2022-11-03 06:11, flood,44
2022-11-03 08:14, slack,-
2022-11-03 09:51, ebb,-26
2022-11-03 12:20, slack,-
2022-11-03 18:11, flood,41
2022-11-03 20:32, slack,-
2022-11-03 22:15, ebb,-27
2022-11-04 00:56, slack,-
2022-11-04 07:17, flood,47
2022-11-04 09:14, slack,-
2022-11-04 11:21, ebb,-27
2022-11-04 13:20, slack,-
2022-11-04 19:29, flood,45
2022-11-04 21:38, slack,-
2022-11-04 23:33, ebb,-28
2022-11-05 01:50, slack,-
2022-11-05 08:11, flood,50
2022-11-05 10:14, slack,-
2022-11-05 12:39, ebb,-29
2022-11-05 14:20, slack,-
2022-11-05 20:35, flood,49
2022-11-05 22:32, slack,-
2022-11-06 00:39, ebb,-29
2022-11-06 02:44, slack,-
2022-11-06 09:11, flood,53
2022-11-06 11:02, slack,-
2022-11-06 13:33, ebb,-31
2022-11-06 15:08, slack,-
2022-11-06 21:29, flood,53
2022-11-06 23:26, slack,-
2022-11-07 01:33, ebb,-30
2022-11-07 03:32, slack,-
2022-11-07 09:59, flood,54
2022-11-07 11:56, slack,-
2022-11-07 14:21, ebb,-32
2022-11-07 16:02, slack,-
2022-11-07 22:17, flood,54
2022-11-08 00:20, slack,-
2022-11-08 02:15, ebb,-30
2022-11-08 04:14, slack,-
2022-11-08 10:47, flood,52
2022-11-08 12:38, slack,-
2022-11-08 14:57, ebb,-32
2022-11-08 16:50, slack,-
2022-11-08 23:05, flood,54
2022-11-09 01:08, slack,-
2022-11-09 02:57, ebb,-29
2022-11-09 05:02, slack,-
2022-11-09 11:29, flood,48
2022-11-09 13:26, slack,-
2022-11-09 15:33, ebb,-32
2022-11-09 17:38, slack,-
2022-11-09 23:53, flood,52
2022-11-10 01:56, slack,-
2022-11-10 03:39, ebb,-29
2022-11-10 05:44, slack,-
2022-11-10 12:11, flood,43
2022-11-10 14:08, slack,-
2022-11-10 16:03, ebb,-31
2022-11-10 18:20, slack,-
2022-11-11 00:41, flood,48
2022-11-11 02:44, slack,-
2022-11-11 04:15, ebb,-28
2022-11-11 06:26, slack,-
2022-11-11 12:59, flood,38
2022-11-11 14:56, slack,-
2022-11-11 16:39, ebb,-30
2022-11-11 19:08, slack,-
2022-11-12 01:29, flood,45
2022-11-12 03:26, slack,-
2022-11-12 04:57, ebb,-26
2022-11-12 07:14, slack,-
2022-11-12 12:05, flood,34
2022-11-12 13:41, flood,34
2022-11-12 15:38, slack,-
2022-11-12 17:21, ebb,-28
2022-11-12 19:56, slack,-
2022-11-13 02:17, flood,41
2022-11-13 04:14, slack,-
2022-11-13 05:39, ebb,-25
2022-11-13 07:56, slack,-
2022-11-13 12:53, flood,32
2022-11-13 16:26, slack,-
2022-11-13 18:03, ebb,-27
2022-11-13 20:44, slack,-
2022-11-14 02:59, flood,38
2022-11-14 05:02, slack,-
2022-11-14 06:27, ebb,-24
2022-11-14 08:50, slack,-
2022-11-14 13:35, flood,31
2022-11-14 17:08, slack,-
2022-11-14 18:45, ebb,-25
2022-11-14 21:32, slack,-
2022-11-15 03:29, flood,35
2022-11-15 05:44, slack,-
2022-11-15 07:09, ebb,-23
2022-11-15 09:44, slack,-
2022-11-15 14:23, flood,31
2022-11-15 17:56, slack,-
2022-11-15 19:27, ebb,-24
2022-11-15 22:26, slack,-
2022-11-16 03:23, flood,34
2022-11-16 06:32, slack,-
2022-11-16 07:57, ebb,-22
2022-11-16 10:32, slack,-
2022-11-16 15:11, flood,32
2022-11-16 18:38, slack,-
2022-11-16 20:15, ebb,-24
2022-11-16 23:08, slack,-
2022-11-17 03:59, flood,34
2022-11-17 07:20, slack,-
2022-11-17 08:45, ebb,-22
2022-11-17 11:26, slack,-
2022-11-17 15:59, flood,34
2022-11-17 19:26, slack,-
2022-11-17 21:03, ebb,-24
2022-11-17 23:56, slack,-
2022-11-18 04:35, flood,36
2022-11-18 08:08, slack,-
2022-11-18 09:39, ebb,-23
2022-11-18 12:14, slack,-
2022-11-18 16:41, flood,36
2022-11-18 20:14, slack,-
2022-11-18 21:57, ebb,-25
2022-11-19 00:38, slack,-
2022-11-19 05:17, flood,39
2022-11-19 08:56, slack,-
2022-11-19 10:33, ebb,-25
2022-11-19 12:56, slack,-
2022-11-19 17:35, flood,38
2022-11-19 21:08, slack,-
2022-11-19 22:51, ebb,-26
2022-11-20 01:14, slack,-
2022-11-20 06:05, flood,42
2022-11-20 09:38, slack,-
2022-11-20 11:21, ebb,-28
2022-11-20 13:44, slack,-
2022-11-20 18:23, flood,41
2022-11-20 21:56, slack,-
2022-11-20 23:45, ebb,-29
2022-11-21 01:56, slack,-
2022-11-21 06:47, flood,45
2022-11-21 10:26, slack,-
2022-11-21 12:09, ebb,-31
2022-11-21 14:26, slack,-
2022-11-21 19:11, flood,44
2022-11-21 22:50, slack,-
2022-11-22 00:33, ebb,-31
2022-11-22 02:38, slack,-
2022-11-22 07:29, flood,48
2022-11-22 11:08, slack,-
2022-11-22 12:57, ebb,-34
2022-11-22 15:14, slack,-
2022-11-22 20:05, flood,47
2022-11-22 23:38, slack,-
2022-11-23 01:21, ebb,-33
2022-11-23 03:20, slack,-
2022-11-23 08:17, flood,51
2022-11-23 11:56, slack,-
2022-11-23 13:45, ebb,-37
2022-11-23 15:56, slack,-
2022-11-23 20:59, flood,49
2022-11-24 00:26, slack,-
2022-11-24 02:09, ebb,-34
2022-11-24 04:08, slack,-
2022-11-24 09:05, flood,53
2022-11-24 12:38, slack,-
2022-11-24 14:33, ebb,-39
2022-11-24 16:44, slack,-
2022-11-24 21:47, flood,51
2022-11-25 01:20, slack,-
2022-11-25 03:03, ebb,-35
2022-11-25 04:50, slack,-
2022-11-25 09:59, flood,53
2022-11-25 13:26, slack,-
2022-11-25 15:21, ebb,-40
2022-11-25 17:38, slack,-
2022-11-25 22:41, flood,51
2022-11-26 02:14, slack,-
2022-11-26 03:51, ebb,-35
2022-11-26 05:44, slack,-
2022-11-26 10:47, flood,51
2022-11-26 14:20, slack,-
2022-11-26 16:15, ebb,-40
2022-11-26 18:26, slack,-
2022-11-26 23:35, flood,49
2022-11-27 03:08, slack,-
2022-11-27 04:39, ebb,-34
2022-11-27 06:38, slack,-
2022-11-27 11:41, flood,48
2022-11-27 15:14, slack,-
2022-11-27 17:03, ebb,-39
2022-11-27 19:26, slack,-
2022-11-28 00:47, flood,46
2022-11-28 04:02, slack,-
2022-11-28 05:33, ebb,-33
2022-11-28 07:38, slack,-
2022-11-28 12:47, flood,45
2022-11-28 16:08, slack,-
2022-11-28 17:57, ebb,-37
2022-11-28 20:26, slack,-
2022-11-29 02:11, flood,44
2022-11-29 04:56, slack,-
2022-11-29 06:27, ebb,-31
2022-11-29 08:44, slack,-
2022-11-29 13:59, flood,42
2022-11-29 17:08, slack,-
2022-11-29 18:51, ebb,-34
2022-11-29 21:26, slack,-
2022-11-30 03:35, flood,44
2022-11-30 05:56, slack,-
2022-11-30 07:21, ebb,-29
2022-11-30 09:50, slack,-
2022-11-30 15:11, flood,41
2022-11-30 18:08, slack,-
2022-11-30 19:45, ebb,-31
2022-11-30 22:32, slack,-
2022-12-01 04:47, flood,45
2022-12-01 06:56, slack,-
2022-12-01 08:21, ebb,-27
2022-12-01 11:02, slack,-
2022-12-01 16:41, flood,41
2022-12-01 19:08, slack,-
2022-12-01 20:45, ebb,-28
2022-12-01 23:32, slack,-
2022-12-02 05:47, flood,46
2022-12-02 07:50, slack,-
2022-12-02 09:27, ebb,-26
2022-12-02 12:02, slack,-
2022-12-02 18:05, flood,42
2022-12-02 20:14, slack,-
2022-12-02 21:51, ebb,-26
2022-12-03 00:32, slack,-
2022-12-03 06:47, flood,47
2022-12-03 08:50, slack,-
2022-12-03 11:33, ebb,-27
2022-12-03 13:02, slack,-
2022-12-03 19:11, flood,45
2022-12-03 21:14, slack,-
2022-12-03 23:21, ebb,-26
2022-12-04 01:26, slack,-
2022-12-04 07:47, flood,48
2022-12-04 09:44, slack,-
2022-12-04 12:33, ebb,-29
2022-12-04 13:56, slack,-
2022-12-04 20:11, flood,47
2022-12-04 22:08, slack,-
2022-12-05 00:33, ebb,-27
2022-12-05 02:14, slack,-
2022-12-05 08:41, flood,49
2022-12-05 10:38, slack,-
2022-12-05 13:21, ebb,-30
2022-12-05 14:50, slack,-
2022-12-05 21:11, flood,50
2022-12-05 23:02, slack,-
2022-12-06 01:21, ebb,-27
2022-12-06 03:02, slack,-
2022-12-06 09:35, flood,49
2022-12-06 11:26, slack,-
2022-12-06 14:09, ebb,-31
2022-12-06 15:44, slack,-
2022-12-06 21:59, flood,52
2022-12-06 23:56, slack,-
2022-12-07 02:03, ebb,-27
2022-12-07 03:44, slack,-
2022-12-07 10:23, flood,47
2022-12-07 12:14, slack,-
2022-12-07 14:51, ebb,-31
2022-12-07 16:26, slack,-
2022-12-07 22:47, flood,52
2022-12-08 00:44, slack,-
2022-12-08 02:39, ebb,-27
2022-12-08 04:32, slack,-
2022-12-08 11:05, flood,44
2022-12-08 12:56, slack,-
2022-12-08 15:21, ebb,-31
2022-12-08 17:14, slack,-
2022-12-08 23:29, flood,50
2022-12-09 01:32, slack,-
2022-12-09 03:15, ebb,-27
2022-12-09 05:14, slack,-
2022-12-09 11:47, flood,41
2022-12-09 13:44, slack,-
2022-12-09 15:39, ebb,-30
2022-12-09 17:56, slack,-
2022-12-10 00:17, flood,47
2022-12-10 02:14, slack,-
2022-12-10 03:51, ebb,-26
2022-12-10 06:02, slack,-
2022-12-10 11:05, flood,36
2022-12-10 12:23, flood,36
2022-12-10 14:26, slack,-
2022-12-10 16:15, ebb,-29
2022-12-10 18:44, slack,-
2022-12-11 00:59, flood,44
2022-12-11 03:02, slack,-
2022-12-11 04:33, ebb,-26
2022-12-11 06:44, slack,-
2022-12-11 11:29, flood,35
2022-12-11 15:08, slack,-
2022-12-11 16:51, ebb,-29
2022-12-11 19:26, slack,-
2022-12-12 01:47, flood,41
2022-12-12 03:44, slack,-
2022-12-12 05:15, ebb,-26
2022-12-12 07:26, slack,-
2022-12-12 12:11, flood,35
2022-12-12 15:50, slack,-
2022-12-12 17:33, ebb,-28
2022-12-12 20:08, slack,-
2022-12-13 02:11, flood,38
2022-12-13 04:26, slack,-
2022-12-13 05:57, ebb,-25
2022-12-13 08:14, slack,-
2022-12-13 12:59, flood,35
2022-12-13 16:32, slack,-
2022-12-13 18:15, ebb,-28
2022-12-13 20:50, slack,-
2022-12-14 02:05, flood,37
2022-12-14 05:14, slack,-
2022-12-14 06:39, ebb,-25
2022-12-14 09:02, slack,-
2022-12-14 13:47, flood,35
2022-12-14 17:14, slack,-
2022-12-14 18:57, ebb,-27
2022-12-14 21:38, slack,-
2022-12-15 02:35, flood,38
2022-12-15 05:56, slack,-
2022-12-15 07:21, ebb,-25
2022-12-15 09:50, slack,-
2022-12-15 14:35, flood,36
2022-12-15 17:56, slack,-
2022-12-15 19:39, ebb,-27
2022-12-15 22:20, slack,-
2022-12-16 03:11, flood,39
2022-12-16 06:38, slack,-
2022-12-16 08:09, ebb,-25
2022-12-16 10:44, slack,-
2022-12-16 15:23, flood,37
2022-12-16 18:44, slack,-
2022-12-16 20:27, ebb,-27
2022-12-16 23:08, slack,-
2022-12-17 03:53, flood,41
2022-12-17 07:26, slack,-
2022-12-17 08:57, ebb,-26
2022-12-17 11:32, slack,-
2022-12-17 16:11, flood,38
2022-12-17 19:32, slack,-
2022-12-17 21:21, ebb,-27
2022-12-17 23:50, slack,-
2022-12-18 04:35, flood,43
2022-12-18 08:08, slack,-
2022-12-18 09:51, ebb,-27
2022-12-18 12:20, slack,-
2022-12-18 16:59, flood,40
2022-12-18 20:26, slack,-
2022-12-18 22:15, ebb,-28
2022-12-19 00:32, slack,-
2022-12-19 05:23, flood,45
2022-12-19 08:56, slack,-
2022-12-19 10:45, ebb,-29
2022-12-19 13:08, slack,-
2022-12-19 17:53, flood,41
2022-12-19 21:26, slack,-
2022-12-19 23:09, ebb,-29
2022-12-20 01:20, slack,-
2022-12-20 06:11, flood,47
2022-12-20 09:50, slack,-
2022-12-20 11:39, ebb,-32
2022-12-20 14:02, slack,-
2022-12-20 18:47, flood,43
2022-12-20 22:20, slack,-
2022-12-21 00:03, ebb,-30
2022-12-21 02:08, slack,-
2022-12-21 06:59, flood,48
2022-12-21 10:38, slack,-
2022-12-21 12:27, ebb,-35
2022-12-21 14:50, slack,-
2022-12-21 19:41, flood,45
2022-12-21 23:14, slack,-
2022-12-22 00:57, ebb,-32
2022-12-22 02:56, slack,-
2022-12-22 07:53, flood,50
2022-12-22 11:26, slack,-
2022-12-22 13:21, ebb,-37
2022-12-22 15:38, slack,-
2022-12-22 20:41, flood,47
2022-12-23 00:08, slack,-
2022-12-23 01:45, ebb,-33
2022-12-23 03:44, slack,-
2022-12-23 08:47, flood,51
2022-12-23 12:20, slack,-
2022-12-23 14:09, ebb,-39
2022-12-23 16:32, slack,-
2022-12-23 21:41, flood,49
2022-12-24 01:02, slack,-
2022-12-24 02:39, ebb,-34
2022-12-24 04:38, slack,-
2022-12-24 09:41, flood,51
2022-12-24 13:14, slack,-
2022-12-24 15:03, ebb,-39
2022-12-24 17:26, slack,-
2022-12-24 22:41, flood,49
2022-12-25 01:56, slack,-
2022-12-25 03:33, ebb,-34
